baseline_date,regime,engine,ticker,name_cn,score,planned_entry_price,max_entry_price,stop_loss,target_1,holding_period,input_mode,bundle_id,bundle_composite_sha256,pit_grade
2023-02-27,choppy,alpha_rs_pullback,600388.SH,,98.62,17.55,17.9,16.86,18.86,5,live,,,
2023-02-28,choppy,alpha_rs_pullback,300832.SZ,,98.93,56.95,58.09,55.08,60.51,5,live,,,
2023-02-28,choppy,alpha_rs_pullback,002572.SZ,,98.88,17.85,18.21,17.08,19.32,5,live,,,
2023-03-01,bull,alpha_rs_pullback,603027.SH,,98.97,17.14,17.48,16.54,18.28,5,live,,,
2023-03-01,bull,alpha_rs_pullback,600867.SH,,98.66,10.1,10.3,9.77,10.74,5,live,,,
2023-03-02,bull,alpha_rs_pullback,002463.SZ,,98.98,15.73,16.04,14.98,17.17,5,live,,,
2023-03-02,bull,alpha_rs_pullback,688169.SH,,98.91,132.92,135.58,126.3,145.56,5,live,,,
2023-03-03,bull,alpha_rs_pullback,002572.SZ,,98.73,18.04,18.4,17.22,19.6,5,live,,,
2023-03-03,bull,alpha_rs_pullback,600559.SH,,98.68,34.47,35.16,32.79,37.68,5,live,,,
2023-03-06,bull,alpha_rs_pullback,000938.SZ,,98.6,25.71,26.22,24.3,28.28,5,live,,,
2023-03-06,bull,alpha_rs_pullback,002262.SZ,,98.51,24.85,25.35,23.63,27.19,5,live,,,
2023-03-07,choppy,alpha_rs_pullback,600160.SH,,98.81,17.75,18.11,17.11,18.96,5,live,,,
2023-03-07,choppy,alpha_rs_pullback,603885.SH,,98.51,16.73,17.06,16.13,17.88,5,live,,,
2023-04-03,choppy,alpha_rs_pullback,600489.SH,,98.77,9.31,9.5,9.0,9.91,5,live,,,
2023-04-03,choppy,alpha_rs_pullback,600637.SH,,96.01,7.54,7.69,7.21,8.17,5,live,,,
2023-04-04,choppy,alpha_rs_pullback,600131.SH,,98.33,19.26,19.65,18.38,20.94,5,live,,,
2023-04-04,choppy,alpha_rs_pullback,603019.SH,,97.14,40.33,41.14,37.62,44.36,5,live,,,
2023-04-06,choppy,alpha_rs_pullback,000921.SZ,,97.53,18.21,18.57,17.53,19.52,5,live,,,
2023-04-06,choppy,alpha_rs_pullback,600941.SH,,96.62,83.49,85.16,79.33,91.43,5,live,,,
2023-04-07,choppy,alpha_rs_pullback,603650.SH,,98.85,40.85,41.67,38.76,44.83,5,live,,,
2023-04-07,choppy,alpha_rs_pullback,002747.SZ,,98.54,27.36,27.91,26.27,29.44,5,live,,,
2023-04-10,choppy,alpha_rs_pullback,000921.SZ,,98.95,18.11,18.47,17.44,19.38,5,live,,,
2023-04-10,choppy,alpha_rs_pullback,600085.SH,,98.57,51.13,52.15,49.09,55.03,5,live,,,
2023-04-11,choppy,alpha_rs_pullback,002690.SZ,,98.63,27.41,27.96,26.4,29.34,5,live,,,
2023-04-11,choppy,alpha_rs_pullback,000423.SZ,,98.12,45.15,46.05,43.11,49.04,5,live,,,
2023-04-12,choppy,alpha_rs_pullback,600129.SH,,98.89,42.9,43.76,40.75,47.0,5,live,,,
2023-04-12,choppy,alpha_rs_pullback,600481.SH,,98.79,14.8,15.1,14.1,16.13,5,live,,,
2023-04-13,choppy,alpha_rs_pullback,002690.SZ,,98.15,27.46,28.01,26.47,29.35,5,live,,,
2023-04-13,choppy,alpha_rs_pullback,600060.SH,,96.83,16.93,17.27,16.02,18.62,5,live,,,
2023-04-14,choppy,alpha_rs_pullback,600637.SH,,98.95,7.67,7.82,7.37,8.25,5,live,,,
2023-04-14,choppy,alpha_rs_pullback,600060.SH,,98.52,16.82,17.16,15.91,18.5,5,live,,,
2023-04-17,choppy,alpha_rs_pullback,002690.SZ,,98.91,27.38,27.93,26.37,29.3,5,live,,,
2023-04-17,choppy,alpha_rs_pullback,688099.SH,,98.54,91.9,93.74,86.13,102.91,5,live,,,
2023-04-18,bull,alpha_rs_pullback,002690.SZ,,98.91,27.38,27.93,26.45,29.16,5,live,,,
2023-04-18,bull,alpha_rs_pullback,002409.SZ,,98.81,63.66,64.93,59.67,70.03,5,live,,,
2023-04-19,bull,alpha_rs_pullback,600938.SH,,98.99,16.12,16.44,15.56,17.19,5,live,,,
2023-04-19,bull,alpha_rs_pullback,688425.SH,,98.96,5.5,5.61,5.27,5.93,5,live,,,
2023-04-20,bull,alpha_rs_pullback,000032.SZ,,98.46,38.93,39.71,36.1,42.82,5,live,,,
2023-04-20,bull,alpha_rs_pullback,600329.SH,,98.14,32.6,33.25,30.82,35.86,5,live,,,
2023-05-08,choppy,alpha_rs_pullback,600489.SH,,98.91,11.12,11.34,10.66,11.99,5,live,,,
2023-05-08,choppy,alpha_rs_pullback,600039.SH,,98.18,8.56,8.73,8.3,9.05,5,live,,,
2023-07-13,choppy,alpha_rs_pullback,600023.SH,,97.62,4.39,4.48,4.24,4.67,5,live,,,
2023-07-13,choppy,alpha_rs_pullback,000951.SZ,,97.15,15.88,16.2,15.3,16.99,5,live,,,
2023-07-14,choppy,alpha_rs_pullback,600760.SH,,97.68,43.57,44.44,42.24,46.11,5,live,,,
2023-07-14,choppy,alpha_rs_pullback,600845.SH,,96.28,41.19,42.01,39.81,43.81,5,live,,,
2023-07-25,choppy,alpha_rs_pullback,002444.SZ,,97.91,22.0,22.44,21.26,23.41,5,live,,,
2023-07-25,choppy,alpha_rs_pullback,002456.SZ,,97.01,5.97,6.09,5.8,6.3,5,live,,,
2023-07-26,choppy,alpha_rs_pullback,600398.SH,,96.71,6.07,6.19,5.89,6.42,5,live,,,
2023-07-26,choppy,alpha_rs_pullback,603786.SH,,96.69,73.49,74.96,68.78,80.84,5,live,,,
2023-07-27,choppy,alpha_rs_pullback,600398.SH,,96.5,6.07,6.19,5.89,6.41,5,live,,,
2023-07-27,choppy,alpha_rs_pullback,603338.SH,,96.06,55.56,56.67,53.64,59.23,5,live,,,
2023-07-28,bull,alpha_rs_pullback,603179.SH,,95.39,33.91,34.59,32.2,37.17,5,live,,,
2023-07-28,bull,alpha_rs_pullback,603087.SH,,93.65,42.87,43.73,41.33,45.82,5,live,,,
2023-07-31,bull,alpha_rs_pullback,603179.SH,,95.82,34.05,34.73,32.4,37.21,5,live,,,
2023-07-31,bull,alpha_rs_pullback,688169.SH,,95.32,136.69,139.42,129.24,150.9,5,live,,,
2023-08-01,bull,alpha_rs_pullback,603786.SH,,95.32,76.1,77.62,72.06,83.71,5,live,,,
2023-08-01,bull,alpha_rs_pullback,601162.SH,,94.92,3.84,3.92,3.7,4.11,5,live,,,
2023-08-02,bull,alpha_rs_pullback,603786.SH,,96.29,76.39,77.92,72.46,83.9,5,live,,,
2023-08-02,bull,alpha_rs_pullback,300979.SZ,,95.61,49.8,50.8,47.46,54.26,5,live,,,
2023-08-03,bull,alpha_rs_pullback,000625.SZ,,98.48,14.62,14.91,13.92,15.95,5,live,,,
2023-08-03,bull,alpha_rs_pullback,603198.SH,,97.45,63.55,64.82,61.42,67.62,5,live,,,
2023-08-04,bull,alpha_rs_pullback,000625.SZ,,98.82,14.66,14.95,13.95,16.01,5,live,,,
2023-08-04,bull,alpha_rs_pullback,000932.SZ,,97.99,5.27,5.38,5.11,5.58,5,live,,,
2023-08-07,bull,alpha_rs_pullback,000625.SZ,,98.48,14.62,14.91,13.95,15.9,5,live,,,
2023-08-07,bull,alpha_rs_pullback,601838.SH,,98.13,11.86,12.1,11.52,12.52,5,live,,,
2023-08-08,bull,alpha_rs_pullback,601799.SH,,98.45,140.39,143.2,133.49,153.57,5,live,,,
2023-08-08,bull,alpha_rs_pullback,000987.SZ,,96.63,7.11,7.25,6.87,7.58,5,live,,,
2023-08-09,bull,alpha_rs_pullback,300782.SZ,,98.32,123.02,125.48,118.25,132.12,5,live,,,
2023-08-09,bull,alpha_rs_pullback,603298.SH,,98.01,16.7,17.03,15.95,18.13,5,live,,,
2023-08-10,bull,alpha_rs_pullback,600675.SH,,98.7,3.93,4.01,3.68,4.32,5,live,,,
2023-08-10,bull,alpha_rs_pullback,600918.SH,,98.42,8.04,8.2,7.75,8.59,5,live,,,
2024-02-07,choppy,alpha_rs_pullback,688676.SH,,95.51,39.33,40.12,36.68,44.39,5,live,,,
2024-02-07,choppy,alpha_rs_pullback,601898.SH,,95.33,10.98,11.2,10.47,11.96,5,live,,,
2024-02-08,choppy,alpha_rs_pullback,300002.SZ,,97.3,10.34,10.55,9.42,12.09,5,live,,,
2024-02-08,choppy,alpha_rs_pullback,003816.SZ,,96.42,3.51,3.58,3.35,3.81,5,live,,,
2024-02-19,choppy,alpha_rs_pullback,002270.SZ,,97.96,14.91,15.21,13.92,16.4,5,live,,,
2024-02-19,choppy,alpha_rs_pullback,300979.SZ,,96.46,52.69,53.74,49.83,58.15,5,live,,,
2024-02-20,choppy,alpha_rs_pullback,300502.SZ,,97.16,31.93,32.57,29.22,37.11,5,live,,,
2024-02-20,choppy,alpha_rs_pullback,002270.SZ,,96.17,14.91,15.21,13.94,16.4,5,live,,,
2024-02-21,choppy,alpha_rs_pullback,601156.SH,,97.86,15.52,15.83,14.5,17.07,5,live,,,
2024-02-21,choppy,alpha_rs_pullback,300979.SZ,,97.48,52.3,53.35,49.54,57.56,5,live,,,
2024-02-22,choppy,alpha_rs_pullback,300002.SZ,,98.27,10.58,10.79,9.7,12.26,5,live,,,
2024-02-22,choppy,alpha_rs_pullback,601156.SH,,98.25,15.48,15.79,14.49,17.03,5,live,,,
2024-02-23,choppy,alpha_rs_pullback,601598.SH,,98.22,5.23,5.33,4.91,5.75,5,live,,,
2024-02-23,choppy,alpha_rs_pullback,000983.SZ,,96.03,10.44,10.65,10.01,11.26,5,live,,,
2024-02-26,choppy,alpha_rs_pullback,600795.SH,,98.47,4.19,4.27,4.04,4.48,5,live,,,
2024-02-26,choppy,alpha_rs_pullback,601998.SH,,98.27,5.59,5.7,5.37,6.01,5,live,,,
2024-02-27,bull,alpha_rs_pullback,600761.SH,,98.8,18.77,19.15,17.67,20.65,5,live,,,
2024-02-27,bull,alpha_rs_pullback,600123.SH,,98.59,11.27,11.5,10.79,12.19,5,live,,,
2024-02-28,bull,alpha_rs_pullback,601766.SH,,98.88,5.67,5.78,5.5,5.99,5,live,,,
2024-02-28,bull,alpha_rs_pullback,000933.SZ,,98.2,16.35,16.68,15.61,17.77,5,live,,,
2024-02-29,bull,alpha_rs_pullback,603979.SH,,98.4,42.3,43.15,40.09,46.52,5,live,,,
2024-02-29,bull,alpha_rs_pullback,003816.SZ,,97.65,3.61,3.68,3.47,3.88,5,live,,,
2024-03-01,bull,alpha_rs_pullback,601666.SH,,97.83,12.14,12.38,11.52,13.33,5,live,,,
2024-03-01,bull,alpha_rs_pullback,002423.SZ,,97.6,8.33,8.5,7.76,9.16,5,live,,,
2024-03-04,bull,alpha_rs_pullback,601168.SH,,98.17,15.08,15.38,14.4,16.37,5,live,,,
2024-03-04,bull,alpha_rs_pullback,600160.SH,,97.3,19.86,20.26,18.75,21.85,5,live,,,
2024-03-05,bull,alpha_rs_pullback,601666.SH,,98.89,12.19,12.43,11.57,13.38,5,live,,,
2024-03-05,bull,alpha_rs_pullback,600160.SH,,98.15,19.91,20.31,18.84,21.9,5,live,,,
2024-03-06,bull,alpha_rs_pullback,601666.SH,,98.69,12.21,12.45,11.6,13.38,5,live,,,
2024-03-06,bull,alpha_rs_pullback,603658.SH,,98.25,57.6,58.75,54.58,63.36,5,live,,,
2024-03-07,bull,alpha_rs_pullback,600566.SH,,98.5,31.34,31.97,30.21,33.5,5,live,,,
2024-03-07,bull,alpha_rs_pullback,603806.SH,,98.06,19.63,20.02,18.61,21.58,5,live,,,
2024-03-08,bull,alpha_rs_pullback,601666.SH,,98.27,12.23,12.47,11.64,13.36,5,live,,,
2024-03-08,bull,alpha_rs_pullback,601127.SH,,97.93,93.06,94.92,86.86,102.37,5,live,,,
2024-03-11,bull,alpha_rs_pullback,600566.SH,,98.42,31.33,31.96,30.31,33.27,5,live,,,
2024-03-11,bull,alpha_rs_pullback,601038.SH,,97.71,15.84,16.16,15.14,17.18,5,live,,,
2024-03-12,bull,alpha_rs_pullback,600066.SH,,98.3,15.21,15.51,14.51,16.54,5,live,,,
2024-03-12,bull,alpha_rs_pullback,603529.SH,,97.99,29.98,30.58,28.7,32.42,5,live,,,
2024-03-13,bull,alpha_rs_pullback,601921.SH,,98.98,8.26,8.43,7.91,8.92,5,live,,,
2024-03-13,bull,alpha_rs_pullback,600582.SH,,97.87,5.8,5.92,5.59,6.2,5,live,,,
2024-03-14,bull,alpha_rs_pullback,000988.SZ,,98.53,34.27,34.96,32.25,37.7,5,live,,,
2024-03-14,bull,alpha_rs_pullback,002463.SZ,,97.21,29.03,29.61,27.18,31.93,5,live,,,
2024-03-15,bull,alpha_rs_pullback,300251.SZ,,98.68,9.29,9.48,8.82,10.19,5,live,,,
2024-03-15,bull,alpha_rs_pullback,000988.SZ,,97.44,34.54,35.23,32.53,37.99,5,live,,,
2024-03-18,bull,alpha_rs_pullback,300476.SZ,,98.55,26.72,27.25,24.85,30.29,5,live,,,
2024-03-18,bull,alpha_rs_pullback,301236.SZ,,97.04,52.85,53.91,48.92,60.36,5,live,,,
2024-03-19,bull,alpha_rs_pullback,300475.SZ,,98.15,41.53,42.36,38.48,47.34,5,live,,,
2024-03-19,bull,alpha_rs_pullback,603556.SH,,98.0,34.58,35.27,33.17,37.28,5,live,,,
2024-03-20,bull,alpha_rs_pullback,600066.SH,,98.8,15.44,15.75,14.88,16.5,5,live,,,
2024-03-20,bull,alpha_rs_pullback,688506.SH,,98.21,140.3,143.11,131.64,156.83,5,live,,,
2024-03-21,bull,alpha_rs_pullback,688248.SH,,98.32,30.26,30.87,28.77,33.1,5,live,,,
2024-03-21,bull,alpha_rs_pullback,600023.SH,,98.02,5.23,5.33,5.01,5.65,5,live,,,
2024-03-22,choppy,alpha_rs_pullback,002916.SZ,,98.86,67.09,68.43,63.13,73.8,5,live,,,
2024-03-22,choppy,alpha_rs_pullback,600023.SH,,98.67,5.24,5.34,5.03,5.64,5,live,,,
2024-03-25,choppy,alpha_rs_pullback,688516.SH,,98.94,71.23,72.65,67.7,77.96,5,live,,,
2024-03-25,choppy,alpha_rs_pullback,600673.SH,,98.76,8.11,8.27,7.87,8.57,5,live,,,
2024-03-26,choppy,alpha_rs_pullback,688278.SH,,98.97,65.09,66.39,62.52,69.99,5,live,,,
2024-03-26,choppy,alpha_rs_pullback,600489.SH,,98.52,11.21,11.43,10.86,11.88,5,live,,,
2024-03-27,choppy,alpha_rs_pullback,600066.SH,,98.53,15.5,15.81,14.95,16.54,5,live,,,
2024-03-27,choppy,alpha_rs_pullback,600233.SH,,98.53,13.93,14.21,13.4,14.94,5,live,,,
2024-03-28,choppy,alpha_rs_pullback,300757.SZ,,98.88,100.44,102.45,93.43,113.82,5,live,,,
2024-03-28,choppy,alpha_rs_pullback,600066.SH,,98.81,15.54,15.85,14.98,16.61,5,live,,,
2024-03-29,choppy,alpha_rs_pullback,002916.SZ,,96.82,66.56,67.89,63.32,72.74,5,live,,,
2024-03-29,choppy,alpha_rs_pullback,601865.SH,,96.67,27.35,27.9,26.03,29.86,5,live,,,
2024-04-01,bull,alpha_rs_pullback,600160.SH,,97.29,22.51,22.96,21.37,24.7,5,live,,,
2024-04-01,bull,alpha_rs_pullback,000878.SZ,,96.9,12.53,12.78,11.97,13.6,5,live,,,
2024-04-02,bull,alpha_rs_pullback,300274.SZ,,97.57,73.85,75.33,71.11,79.09,5,live,,,
2024-04-02,bull,alpha_rs_pullback,688009.SH,,96.87,5.08,5.18,4.92,5.39,5,live,,,
2024-04-03,bull,alpha_rs_pullback,002916.SZ,,97.83,69.85,71.25,66.3,76.63,5,live,,,
2024-04-03,bull,alpha_rs_pullback,688187.SH,,97.23,44.72,45.61,42.89,48.22,5,live,,,
2024-04-08,choppy,alpha_rs_pullback,002916.SZ,,97.99,69.26,70.65,66.0,75.47,5,live,,,
2024-04-08,choppy,alpha_rs_pullback,601918.SH,,97.7,8.12,8.28,7.66,8.93,5,live,,,
2024-04-09,choppy,alpha_rs_pullback,002444.SZ,,98.72,25.27,25.78,24.18,27.35,5,live,,,
2024-04-09,choppy,alpha_rs_pullback,601975.SH,,98.28,3.62,3.69,3.45,3.94,5,live,,,
2024-04-10,choppy,alpha_rs_pullback,000408.SZ,,98.7,30.21,30.81,29.04,32.44,5,live,,,
2024-04-10,choppy,alpha_rs_pullback,300750.SZ,,98.67,179.48,183.07,174.61,188.77,5,live,,,
2024-04-11,choppy,alpha_rs_pullback,601872.SH,,98.93,7.26,7.41,6.99,7.78,5,live,,,
2024-04-11,choppy,alpha_rs_pullback,600938.SH,,97.91,26.38,26.91,25.59,27.88,5,live,,,
2024-04-12,choppy,alpha_rs_pullback,002532.SZ,,98.77,6.28,6.41,6.03,6.75,5,live,,,
2024-04-12,choppy,alpha_rs_pullback,002157.SZ,,98.76,2.91,2.97,2.8,3.12,5,live,,,
2024-04-15,bull,alpha_rs_pullback,601168.SH,,98.93,18.99,19.37,18.01,20.86,5,live,,,
2024-04-15,bull,alpha_rs_pullback,601808.SH,,98.08,18.2,18.56,17.31,19.89,5,live,,,
2024-04-16,choppy,alpha_rs_pullback,603979.SH,,98.36,53.23,54.29,50.57,58.31,5,live,,,
2024-04-16,choppy,alpha_rs_pullback,601975.SH,,97.09,3.64,3.71,3.47,3.97,5,live,,,
2024-04-17,bull,alpha_rs_pullback,300573.SZ,,96.5,75.47,76.98,72.47,81.2,5,live,,,
2024-04-17,bull,alpha_rs_pullback,603979.SH,,95.74,53.77,54.85,51.08,58.91,5,live,,,
2024-04-18,bull,alpha_rs_pullback,601600.SH,,98.24,6.97,7.11,6.65,7.59,5,live,,,
2024-04-18,bull,alpha_rs_pullback,601975.SH,,98.1,3.68,3.75,3.51,4.01,5,live,,,
2024-04-19,bull,alpha_rs_pullback,002608.SZ,,98.28,7.99,8.15,7.67,8.59,5,live,,,
2024-04-19,bull,alpha_rs_pullback,000688.SZ,,97.95,13.99,14.27,12.99,15.39,5,live,,,
2024-04-22,choppy,alpha_rs_pullback,600642.SH,,98.89,7.2,7.34,6.99,7.6,5,live,,,
2024-04-22,choppy,alpha_rs_pullback,600066.SH,,98.44,19.64,20.03,18.76,21.32,5,live,,,
2024-04-24,choppy,alpha_rs_pullback,000400.SZ,,98.98,26.26,26.79,25.12,28.44,5,live,,,
2024-04-24,choppy,alpha_rs_pullback,600690.SH,,98.75,25.96,26.48,25.23,27.36,5,live,,,
2024-04-25,choppy,alpha_rs_pullback,688568.SH,,98.83,26.35,26.88,24.71,29.48,5,live,,,
2024-04-25,choppy,alpha_rs_pullback,601857.SH,,98.6,9.23,9.41,8.89,9.88,5,live,,,
2024-04-26,bull,alpha_rs_pullback,000688.SZ,,98.61,14.06,14.34,13.1,15.47,5,live,,,
2024-04-26,bull,alpha_rs_pullback,002078.SZ,,97.74,14.73,15.02,14.3,15.55,5,live,,,
2024-04-29,bull,alpha_rs_pullback,301498.SZ,,98.46,52.1,53.14,49.32,57.41,5,live,,,
2024-04-29,bull,alpha_rs_pullback,000423.SZ,,97.5,59.61,60.8,57.65,63.36,5,live,,,
2024-04-30,bull,alpha_rs_pullback,000883.SZ,,97.29,5.36,5.47,5.17,5.73,5,live,,,
2024-04-30,bull,alpha_rs_pullback,300476.SZ,,97.21,29.2,29.78,27.28,32.87,5,live,,,
2024-05-06,bull,alpha_rs_pullback,300308.SZ,,97.63,130.48,133.09,123.41,143.97,5,live,,,
2024-05-06,bull,alpha_rs_pullback,002463.SZ,,97.45,31.92,32.56,30.3,35.01,5,live,,,
2024-05-07,bull,alpha_rs_pullback,600060.SH,,98.17,24.44,24.93,23.46,26.3,5,live,,,
2024-05-07,bull,alpha_rs_pullback,603298.SH,,97.43,21.36,21.79,20.4,23.2,5,live,,,
2024-05-08,bull,alpha_rs_pullback,601677.SH,,98.85,12.69,12.94,12.12,13.77,5,live,,,
2024-05-08,bull,alpha_rs_pullback,000425.SZ,,98.77,6.87,7.01,6.54,7.5,5,live,,,
2024-05-09,bull,alpha_rs_pullback,000426.SZ,,98.95,13.22,13.48,12.59,14.43,5,live,,,
2024-05-09,bull,alpha_rs_pullback,688169.SH,,97.88,221.57,226.0,211.06,241.63,5,live,,,
2024-05-10,bull,alpha_rs_pullback,002938.SZ,,98.04,25.67,26.18,24.68,27.56,5,live,,,
2024-05-10,bull,alpha_rs_pullback,601567.SH,,97.44,32.33,32.98,30.86,35.15,5,live,,,
2024-05-13,bull,alpha_rs_pullback,002653.SZ,,98.83,29.5,30.09,28.26,31.86,5,live,,,
2024-05-13,bull,alpha_rs_pullback,002340.SZ,,98.68,6.61,6.74,6.36,7.08,5,live,,,
2024-05-14,bull,alpha_rs_pullback,002340.SZ,,98.93,6.62,6.75,6.38,7.07,5,live,,,
2024-05-14,bull,alpha_rs_pullback,300627.SZ,,98.84,20.93,21.35,20.02,22.67,5,live,,,
2024-05-15,bull,alpha_rs_pullback,600285.SH,,98.89,22.71,23.16,21.72,24.59,5,live,,,
2024-05-15,bull,alpha_rs_pullback,601038.SH,,98.88,17.85,18.21,17.19,19.12,5,live,,,
2024-05-16,bull,alpha_rs_pullback,603699.SH,,98.6,18.02,18.38,17.24,19.51,5,live,,,
2024-05-16,bull,alpha_rs_pullback,603565.SH,,98.57,8.39,8.56,8.05,9.05,5,live,,,
2024-05-17,bull,alpha_rs_pullback,601156.SH,,98.85,19.56,19.95,18.62,21.35,5,live,,,
2024-05-17,bull,alpha_rs_pullback,601138.SH,,98.35,24.11,24.59,23.19,25.87,5,live,,,
2024-05-20,bull,alpha_rs_pullback,300476.SZ,,98.79,29.61,30.2,27.82,33.03,5,live,,,
2024-05-20,bull,alpha_rs_pullback,600487.SH,,98.19,14.83,15.13,14.24,15.95,5,live,,,
2024-05-21,bull,alpha_rs_pullback,600521.SH,,98.98,17.01,17.35,16.46,18.07,5,live,,,
2024-05-21,bull,alpha_rs_pullback,601138.SH,,98.56,24.13,24.61,23.22,25.86,5,live,,,
2024-05-22,bull,alpha_rs_pullback,688475.SH,,98.98,38.34,39.11,36.71,41.44,5,live,,,
2024-05-22,bull,alpha_rs_pullback,600521.SH,,98.83,17.02,17.36,16.46,18.09,5,live,,,
2024-05-23,bull,alpha_rs_pullback,601918.SH,,98.12,9.27,9.46,8.9,9.97,5,live,,,
2024-05-23,bull,alpha_rs_pullback,688475.SH,,97.63,38.14,38.9,36.55,41.17,5,live,,,
2024-05-24,choppy,alpha_rs_pullback,000830.SZ,,98.97,11.43,11.66,11.13,12.01,5,live,,,
2024-05-24,choppy,alpha_rs_pullback,600521.SH,,98.57,16.98,17.32,16.47,17.95,5,live,,,
2024-05-27,choppy,alpha_rs_pullback,600521.SH,,98.87,17.0,17.34,16.51,17.93,5,live,,,
2024-05-27,choppy,alpha_rs_pullback,600183.SH,,98.79,19.45,19.84,18.78,20.73,5,live,,,
2024-05-28,choppy,alpha_rs_pullback,000921.SZ,,98.95,37.73,38.48,36.34,40.39,5,live,,,
2024-05-28,choppy,alpha_rs_pullback,000933.SZ,,98.71,21.98,22.42,21.04,23.77,5,live,,,
2024-05-29,choppy,alpha_rs_pullback,000400.SZ,,98.92,28.41,28.98,27.08,30.95,5,live,,,
2024-05-29,choppy,alpha_rs_pullback,603699.SH,,98.83,17.98,18.34,17.32,19.23,5,live,,,
2024-05-30,choppy,alpha_rs_pullback,601128.SH,,98.67,5.9,6.02,5.73,6.23,5,live,,,
2024-05-30,choppy,alpha_rs_pullback,002028.SZ,,98.66,71.05,72.47,68.26,76.38,5,live,,,
2024-06-03,choppy,alpha_rs_pullback,601001.SH,,98.07,16.3,16.63,15.61,17.62,5,live,,,
2024-06-03,choppy,alpha_rs_pullback,000682.SZ,,96.74,11.53,11.76,11.0,12.54,5,live,,,
2024-06-04,choppy,alpha_rs_pullback,600026.SH,,98.85,16.13,16.45,15.5,17.33,5,live,,,
2024-06-04,choppy,alpha_rs_pullback,301358.SZ,,98.83,38.12,38.88,36.65,40.92,5,live,,,
2024-06-05,choppy,alpha_rs_pullback,300761.SZ,,97.08,23.33,23.8,22.21,25.47,5,live,,,
2024-06-05,choppy,alpha_rs_pullback,300502.SZ,,97.07,47.3,48.25,44.51,52.63,5,live,,,
2024-06-06,choppy,alpha_rs_pullback,000682.SZ,,98.51,11.61,11.84,11.05,12.68,5,live,,,
2024-06-06,choppy,alpha_rs_pullback,300761.SZ,,97.7,23.41,23.88,22.3,25.54,5,live,,,
2024-09-24,choppy,alpha_rs_pullback,002468.SZ,,96.72,10.28,10.49,9.94,10.93,5,live,,,
2024-09-24,choppy,alpha_rs_pullback,002597.SZ,,95.62,21.89,22.33,20.91,23.76,5,live,,,
2024-09-25,choppy,alpha_rs_pullback,300002.SZ,,95.46,9.25,9.44,8.9,9.92,5,live,,,
2024-09-25,choppy,alpha_rs_pullback,601601.SH,,94.92,30.38,30.99,29.39,32.26,5,live,,,
2024-09-26,choppy,alpha_rs_pullback,002468.SZ,,96.97,10.27,10.48,9.92,10.93,5,live,,,
2024-09-26,choppy,alpha_rs_pullback,600536.SH,,95.27,35.9,36.62,34.43,38.71,5,live,,,
2024-09-27,choppy,alpha_rs_pullback,603871.SH,,93.78,13.65,13.92,13.16,14.58,5,live,,,
2024-09-27,choppy,alpha_rs_pullback,600418.SH,,91.94,22.8,23.26,21.66,24.97,5,live,,,
2024-10-09,bull,alpha_rs_pullback,603871.SH,,92.12,15.57,15.88,14.86,16.93,5,live,,,
2024-10-09,bull,alpha_rs_pullback,002405.SZ,,90.15,10.1,10.3,9.57,11.11,5,live,,,
2024-10-10,bull,alpha_rs_pullback,002202.SZ,,93.1,10.18,10.38,9.84,10.82,5,live,,,
2024-10-10,bull,alpha_rs_pullback,601106.SH,,91.5,3.3,3.37,3.17,3.54,5,live,,,
2024-10-11,bull,alpha_rs_pullback,605499.SH,,93.99,164.57,167.86,158.1,176.93,5,live,,,
2024-10-14,bull,alpha_rs_pullback,601318.SH,,91.89,53.4,54.47,51.26,57.49,5,live,,,
2024-10-15,bull,alpha_rs_pullback,600516.SH,,92.07,5.18,5.28,4.96,5.6,5,live,,,
2024-10-15,bull,alpha_rs_pullback,605499.SH,,90.75,162.47,165.72,155.17,176.41,5,live,,,
2024-10-16,bull,alpha_rs_pullback,600563.SH,,91.19,102.18,104.22,96.65,112.4,5,live,,,
2024-10-16,bull,alpha_rs_pullback,601825.SH,,90.76,7.65,7.8,7.28,8.35,5,live,,,
2024-10-17,bull,alpha_rs_pullback,601665.SH,,92.94,4.98,5.08,4.72,5.48,5,live,,,
2024-10-18,bull,alpha_rs_pullback,000158.SZ,,96.09,24.87,25.37,22.52,27.36,5,live,,,
2024-10-18,bull,alpha_rs_pullback,002142.SZ,,90.26,24.38,24.87,22.94,26.82,5,live,,,
2024-10-21,bull,alpha_rs_pullback,300476.SZ,,96.91,50.47,51.48,45.73,59.52,5,live,,,
2024-10-21,bull,alpha_rs_pullback,600418.SH,,95.47,33.41,34.08,31.17,36.75,5,live,,,
2024-10-22,bull,alpha_rs_pullback,002847.SZ,,97.02,53.07,54.13,50.13,58.38,5,live,,,
2024-10-22,bull,alpha_rs_pullback,688469.SH,,95.3,4.81,4.91,4.52,5.35,5,live,,,
2024-10-23,bull,alpha_rs_pullback,688278.SH,,98.52,80.8,82.42,75.05,91.79,5,live,,,
2024-10-23,bull,alpha_rs_pullback,002847.SZ,,98.42,53.6,54.67,50.84,58.88,5,live,,,
2024-10-24,bull,alpha_rs_pullback,688278.SH,,98.94,80.63,82.24,74.96,91.46,5,live,,,
2024-10-24,bull,alpha_rs_pullback,002027.SZ,,98.59,6.82,6.96,6.46,7.5,5,live,,,
2024-10-25,bull,alpha_rs_pullback,600562.SH,,98.01,17.79,18.15,16.86,19.57,5,live,,,
