as_of_date,ticker,listed_on_or_before,delisted_after,source_file,source_sha256
2025-05-30,600702.SH,1996-05-24,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600703.SH,1996-05-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600704.SH,1996-06-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600707.SH,1996-05-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600711.SH,1996-05-31,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600717.SH,1996-06-14,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600732.SH,1996-08-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600733.SH,1996-08-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600737.SH,1996-07-31,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600739.SH,1996-08-19,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600741.SH,1996-08-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600745.SH,1996-08-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600750.SH,1996-09-23,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600754.SH,1996-10-11,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600755.SH,1996-10-03,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600760.SH,1996-10-11,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600761.SH,1996-10-09,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600763.SH,1996-10-30,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600764.SH,1996-11-04,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600765.SH,1996-11-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600779.SH,1996-12-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600787.SH,1997-01-21,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600795.SH,1997-03-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600801.SH,1994-01-03,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600803.SH,1994-01-03,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600808.SH,1994-01-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600809.SH,1994-01-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600816.SH,1994-01-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600820.SH,1994-01-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600827.SH,1994-02-04,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600835.SH,1994-02-24,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600839.SH,1994-03-11,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600845.SH,1994-03-11,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600848.SH,1994-03-24,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600850.SH,1994-03-24,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600859.SH,1994-05-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600862.SH,1994-05-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600863.SH,1994-05-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600867.SH,1994-08-24,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600871.SH,1995-04-11,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600872.SH,1995-01-24,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600873.SH,1995-02-17,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600875.SH,1995-10-10,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600877.SH,1995-10-13,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600879.SH,1995-11-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600882.SH,1995-12-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600884.SH,1996-01-30,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600885.SH,1996-02-05,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600886.SH,1996-01-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600887.SH,1996-03-12,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600893.SH,1996-04-08,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600895.SH,1996-04-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600900.SH,2003-11-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600901.SH,2018-03-01,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600905.SH,2021-06-10,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600906.SH,2021-05-07,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600909.SH,2016-12-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600916.SH,2021-02-05,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600918.SH,2020-06-03,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600919.SH,2016-08-02,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600926.SH,2016-10-27,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600927.SH,2021-12-23,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600928.SH,2019-03-01,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600933.SH,2017-11-17,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600938.SH,2022-04-21,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600941.SH,2022-01-05,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600956.SH,2020-06-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600958.SH,2015-03-23,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600959.SH,2015-04-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600967.SH,2004-05-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600968.SH,2019-06-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600970.SH,2005-04-12,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600977.SH,2016-08-09,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600985.SH,2004-04-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600988.SH,2004-04-14,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600989.SH,2019-05-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600998.SH,2010-11-02,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,600999.SH,2009-11-17,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601000.SH,2010-07-05,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601001.SH,2006-06-23,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601006.SH,2006-08-01,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601009.SH,2007-07-19,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601012.SH,2012-04-11,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601016.SH,2014-09-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601018.SH,2010-09-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601019.SH,2017-11-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601020.SH,2016-03-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601021.SH,2015-01-21,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601058.SH,2011-06-30,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601066.SH,2018-06-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601077.SH,2019-10-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601088.SH,2007-10-09,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601098.SH,2010-10-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601099.SH,2007-12-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601100.SH,2011-10-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601106.SH,2010-02-09,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601107.SH,2009-07-27,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601108.SH,2017-10-24,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601111.SH,2006-08-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601117.SH,2010-01-07,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601118.SH,2011-01-07,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601127.SH,2016-06-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601128.SH,2016-09-30,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601137.SH,2011-01-27,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601138.SH,2018-06-08,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601139.SH,2009-12-25,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601155.SH,2015-12-04,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601158.SH,2010-03-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601162.SH,2018-10-19,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601166.SH,2007-02-05,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601168.SH,2007-07-12,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601169.SH,2007-09-19,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601179.SH,2010-01-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601186.SH,2008-03-10,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601198.SH,2015-02-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601211.SH,2015-06-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601212.SH,2017-02-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601216.SH,2011-02-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601225.SH,2014-01-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601228.SH,2017-03-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601229.SH,2016-11-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601231.SH,2012-02-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601233.SH,2011-05-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601236.SH,2019-07-05,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601238.SH,2012-03-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601288.SH,2010-07-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601298.SH,2019-01-21,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601318.SH,2007-03-01,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601319.SH,2018-11-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601326.SH,2017-08-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601328.SH,2007-05-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601333.SH,2006-12-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601336.SH,2011-12-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601360.SH,2012-01-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601369.SH,2010-04-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601375.SH,2017-01-03,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601377.SH,2010-10-13,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601390.SH,2007-12-03,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601398.SH,2006-10-27,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601399.SH,2020-06-08,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601456.SH,2020-07-31,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601519.SH,2011-01-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601555.SH,2011-12-12,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601567.SH,2011-06-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601568.SH,2020-10-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601577.SH,2018-09-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601595.SH,2016-08-17,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601598.SH,2019-01-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601600.SH,2007-04-30,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601601.SH,2007-12-25,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601607.SH,1994-03-24,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601608.SH,2012-07-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601611.SH,2016-06-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601615.SH,2019-01-23,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601618.SH,2009-09-21,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601628.SH,2007-01-09,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601633.SH,2011-09-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601636.SH,2011-08-12,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601658.SH,2019-12-10,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601665.SH,2021-06-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601666.SH,2006-11-23,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601668.SH,2009-07-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601669.SH,2011-10-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601677.SH,2011-09-19,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601688.SH,2010-02-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601689.SH,2015-03-19,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601696.SH,2020-02-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601698.SH,2019-06-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601699.SH,2006-09-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601702.SH,2020-09-07,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601717.SH,2010-08-03,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601727.SH,2008-12-05,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601728.SH,2021-08-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601766.SH,2008-08-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601777.SH,2010-11-25,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601788.SH,2009-08-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601799.SH,2011-02-01,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601800.SH,2012-03-09,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601808.SH,2007-09-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
