trade_date,open,close
20140715,1364.081,1341.269
20140716,1338.921,1318.615
20140717,1315.093,1312.809
20140718,1309.957,1305.922
20140721,1304.721,1306.965
20140722,1306.317,1329.349
20140723,1330.139,1293.094
20140724,1291.485,1271.879
20140725,1271.427,1285.768
20140728,1289.103,1314.527
20140729,1315.749,1331.764
20140730,1330.191,1342.738
20140731,1342.734,1344.544
20140801,1339.982,1325.938
20140804,1325.009,1329.821
20140805,1330.321,1360.692
20140806,1357.528,1365.74
20140807,1365.184,1362.028
20140808,1368.06,1377.445
20140811,1379.473,1397.784
20140812,1398.148,1396.438
20140813,1396.262,1384.309
20140814,1384.717,1380.303
20140815,1382.872,1392.451
20140818,1394.638,1428.739
20140819,1436.424,1436.396
20140820,1438.288,1427.404
20140821,1428.628,1447.881
20140822,1450.101,1461.722
20140825,1461.207,1443.806
20140826,1440.704,1411.15
20140827,1411.76,1420.54
20140828,1423.343,1403.795
20140829,1400.839,1424.469
20140901,1428.365,1452.843
20140902,1457.505,1465.033
20140903,1468.093,1477.673
20140904,1478.328,1495.513
20140905,1497.992,1489.835
20140909,1492.445,1494.017
20140910,1491.413,1504.914
20140911,1506.004,1513.014
20140912,1512.397,1524.121
20140915,1522.57,1526.135
20140916,1527.065,1473.13
20140917,1473.522,1479.118
20140918,1477.314,1490.787
20140919,1492.099,1499.124
20140922,1496.959,1483.353
20140923,1485.505,1500.99
20140924,1501.039,1517.421
20140925,1520.099,1508.416
20140926,1506.313,1511.357
20140929,1515.376,1526.175
20140930,1527.26,1540.874
20141008,1543.593,1557.568
20141009,1562.102,1561.166
20141010,1559.928,1554.217
20141013,1548.177,1548.327
20141014,1546.666,1539.119
20141015,1539.347,1545.623
20141016,1539.858,1526.56
20141017,1527.457,1511.054
20141020,1513.422,1532.38
20141021,1535.066,1517.483
20141022,1518.803,1504.552
20141023,1500.547,1477.837
20141024,1478.339,1477.588
20141027,1473.662,1492.01
20141028,1495.694,1522.052
20141029,1525.983,1530.084
20141030,1532.909,1525.767
20141031,1527.605,1513.267
20141103,1513.253,1529.892
20141104,1531.821,1516.396
20141105,1514.77,1512.487
20141106,1513.722,1532.52
20141107,1535.494,1522.625
20141110,1525.198,1514.818
20141111,1513.529,1461.508
20141112,1457.239,1475.753
20141113,1473.739,1442.859
20141114,1438.966,1441.213
20141117,1444.064,1471.685
20141118,1471.082,1481.86
20141119,1488.456,1505.552
20141120,1504.584,1494.591
20141121,1493.159,1504.833
20141124,1513.428,1507.811
20141125,1510.622,1541.922
20141126,1544.687,1554.22
20141127,1557.771,1563.409
20141128,1562.829,1570.851
20141201,1569.65,1552.306
20141202,1554.464,1565.417
20141203,1568.474,1604.447
20141204,1604.891,1621.845
20141205,1626.118,1581.907
20141208,1575.303,1567.163
20141209,1557.017,1504.623
20141210,1499.33,1572.685
20141211,1572.605,1587.665
20141212,1588.241,1623.569
20141215,1623.603,1657.498
20141216,1665.298,1649.582
20141217,1639.154,1644.212
20141218,1641.577,1634.052
20141219,1627.8,1596.811
20141222,1583.955,1517.928
20141223,1501.527,1496.534
20141224,1502.667,1519.798
20141225,1521.995,1529.468
20141226,1531.2,1536.082
20141229,1531.117,1499.4
20141230,1491.1,1460.108
20141231,1455.679,1471.764
20150105,1470.578,1464.774
20150106,1458.573,1539.828
20150107,1542.4,1523.387
20150108,1516.833,1541.887
20150109,1535.328,1553.239
20150112,1552.054,1586.124
20150113,1587.691,1601.168
20150114,1598.723,1588.007
20150115,1584.677,1586.335
20150116,1586.71,1639.555
20150119,1608.251,1630.065
20150120,1635.572,1700.852
20150121,1704.101,1722.581
20150122,1723.244,1744.037
20150123,1742.087,1697.288
20150126,1698.985,1739.79
20150127,1742.465,1743.675
20150128,1741.07,1731.413
20150129,1717.398,1711.372
20150130,1712.854,1680.58
20150202,1667.119,1696.829
20150203,1703.927,1750.906
20150204,1753.769,1757.739
20150205,1757.234,1774.312
20150206,1772.352,1730.966
20150209,1727.223,1708.845
20150210,1707.262,1747.675
20150211,1748.23,1772.845
20150212,1777.216,1788.809
20150213,1798.54,1825.488
20150216,1836.714,1896.628
20150217,1908.183,1894.306
20150225,1899.389,1876.745
20150226,1875.332,1880.388
20150227,1880.63,1928.044
20150302,1944.106,1986.986
20150303,1987.332,1961.743
20150304,1960.536,2009.827
20150305,2015.703,2014.786
20150306,2016.813,1951.398
20150309,1941.42,1994.39
20150310,2001.185,2045.322
20150311,2050.76,2035.829
20150312,2034.621,2018.132
20150313,2020.656,2069.072
20150316,2088.199,2142.672
20150317,2149.369,2137.462
20150318,2138.366,2182.919
20150319,2184.763,2183.878
20150320,2187.468,2213.766
20150323,2225.848,2293.649
20150324,2310.513,2357.969
20150325,2364.941,2385.014
20150326,2362.446,2291.789
20150327,2274.677,2323.818
20150330,2319.307,2290.476
20150331,2294.317,2335.171
20150401,2346.996,2404.909
20150402,2434.764,2475.325
20150403,2469.847,2510.16
20150407,2530.072,2556.698
20150408,2566.937,2488.158
20150409,2481.688,2496.487
20150410,2475.555,2552.829
20150413,2558.186,2577.776
20150414,2584.586,2558.848
20150415,2548.992,2441.739
20150416,2420.931,2484.33
20150417,2507.472,2463.99
20150420,2462.406,2424.848
20150421,2443.12,2566.091
20150422,2610.738,2634.931
20150423,2656.177,2706.185
20150424,2689.907,2734.75
20150427,2781.597,2747.497
20150428,2764.406,2687.974
20150429,2693.481,2797.524
20150430,2825.161,2857.89
20150504,2868.102,2845.252
20150505,2830.794,2783.443
20150506,2806.299,2846.558
20150507,2824.82,2806.047
20150508,2838.97,2973.596
20150511,3015.433,3146.83
20150512,3176.543,3250.296
20150513,3185.342,3192.147
20150514,3174.448,3141.593
20150515,3109.114,3145.335
20150518,3178.369,3278.483
20150519,3310.091,3322.774
20150520,3339.17,3406.284
20150521,3421.611,3527.413
20150522,3594.589,3516.627
20150525,3415.668,3467.916
20150526,3471.795,3618.231
20150527,3638.21,3628.673
20150528,3618.339,3432.982
20150529,3444.062,3542.844
20150601,3580.077,3718.753
20150602,3757.104,3901.543
20150603,3949.284,3982.251
20150604,3991.797,3943.467
20150605,3994.44,3885.832
20150608,3862.801,3704.553
20150609,3664.372,3705.536
20150610,3695.064,3834.699
20150611,3843.98,3862.138
20150612,3889.155,3899.705
20150615,3919.356,3696.027
20150616,3636.787,3590.669
20150617,3586.371,3741.357
20150618,3734.91,3504.554
20150619,3408.526,3314.976
20150623,3314.885,3393.94
20150624,3425.569,3383.404
20150625,3403.628,3206.381
20150626,3078.398,2920.703
20150629,2943.504,2689.76
20150630,2566.017,2858.606
20150701,2842.166,2759.408
20150702,2756.245,2649.316
20150703,2559.025,2605.276
20150706,2795.671,2493.828
20150707,2398.103,2352.01
20150708,2304.761,2364.049
20150709,2338.109,2435.755
20150710,2487.388,2535.889
20150713,2612.768,2683.074
20150714,2725.043,2726.048
20150715,2750.655,2590.031
20150716,2526.647,2627.076
20150717,2651.44,2783.324
20150720,2820.723,2848.303
20150721,2802.022,2882.897
20150722,2882.061,2897.373
20150723,2896.249,2967.952
20150724,2976.935,2897.824
20150727,2822.374,2683.446
20150728,2546.406,2581.962
20150729,2617.938,2693.865
20150730,2671.455,2561.191
20150731,2507.265,2539.844
20150803,2475.328,2399.273
20150804,2396.408,2546.162
20150805,2542.269,2502.041
20150806,2441.955,2480.926
20150807,2509.963,2576.993
20150810,2606.735,2706.718
20150811,2705.037,2698.912
20150812,2658.843,2622.188
20150813,2608.74,2684.258
20150814,2713.784,2674.022
20150817,2665.373,2666.287
20150818,2674.422,2504.172
20150819,2427.937,2570.691
20150820,2556.772,2508.817
20150821,2452.615,2341.954
20150824,2222.542,2152.614
20150825,1996.043,1990.706
20150826,1975.923,1890.036
20150827,1924.778,1959.494
20150828,1990.345,2082.124
20150831,2056.286,1996.865
20150901,1959.455,1889.491
20150902,1787.709,1855.032
20150907,1882.859,1893.521
20150908,1875.674,2001.156
20150909,2023.305,2071.717
20150910,2030.032,2039.118
20150911,2039.012,2060.505
20150914,2068.202,1906.214
20150915,1843.23,1797.557
20150916,1813.727,1926.245
20150917,1943.285,1933.297
20150918,1948.116,1983.298
20150921,1950.328,2079.06
20150922,2082.336,2078.718
20150923,2039.487,2077.99
20150924,2090.557,2106.594
20150925,2091.854,2020.972
20150928,2024.892,2122.257
20150929,2089.538,2098.567
20150930,2111.987,2082.673
20151008,2153.118,2190.311
20151009,2190.839,2216.656
20151012,2233.605,2316.782
20151013,2297.932,2342.039
20151014,2330.083,2305.003
20151015,2300.617,2404.533
20151016,2424.62,2449.03
20151019,2465.11,2433.599
20151020,2430.183,2511.164
20151021,2504.784,2344.74
20151022,2355.157,2458.138
20151023,2488.306,2538.383
20151026,2570.128,2527.477
20151027,2497.155,2563.958
20151028,2551.701,2485.235
20151029,2504.854,2485.276
20151030,2475.229,2478.277
20151102,2416.1,2432.038
20151103,2444.051,2429.27
20151104,2451.227,2584.317
20151105,2587.819,2564.722
20151106,2571.656,2661.412
20151109,2653.309,2724.619
20151110,2710.899,2746.609
20151111,2738.584,2804.677
20151112,2818.568,2783.298
20151113,2751.386,2710.161
20151116,2656.574,2797.162
20151117,2834.98,2717.052
20151118,2727.61,2661.165
20151119,2678.355,2770.752
20151120,2783.036,2800.15
20151123,2797.122,2770.577
20151124,2767.723,2816.048
20151125,2813.51,2897.569
20151126,2911.853,2833.198
20151127,2819.364,2649.55
20151130,2658.972,2672.581
20151201,2669.302,2655.345
20151202,2653.237,2613.263
20151203,2622.486,2708.123
20151204,2702.563,2692.161
20151207,2699.337,2738.149
20151208,2723.619,2691.658
20151209,2677.587,2667.912
20151210,2665.275,2695.507
20151211,2686.305,2671.292
20151214,2642.817,2709.265
20151215,2718.251,2745.7
20151216,2760.256,2763.114
20151217,2784.97,2835.701
20151218,2836.916,2830.259
20151221,2825.315,2829.921
20151222,2836.957,2839.852
20151223,2845.434,2783.942
20151224,2775.984,2795.78
20151225,2807.514,2794.73
20151228,2809.519,2735.485
20151229,2732.554,2749.822
20151230,2758.25,2779.513
20151231,2780.539,2714.048
20160104,2706.275,2491.24
20160105,2353.233,2416.725
20160106,2433.358,2468.366
20160107,2415.329,2256.524
20160108,2297.592,2248.99
20160111,2188.188,2106.358
20160112,2117.251,2147.531
20160113,2160.323,2059.776
20160114,1991.232,2175.012
20160115,2160.174,2112.902
20160118,2074.858,2174.934
20160119,2170.094,2241.696
20160120,2222.601,2204.648
20160121,2173.315,2112.404
20160122,2140.281,2149.586
20160125,2165.726,2158.824
20160126,2132.217,1994.047
20160127,1997.316,1997.465
20160128,1969.309,1906.461
20160129,1908.262,1994.065
20160201,1989.207,1992.695
20160202,1996.594,2075.287
20160203,2049.324,2090.513
20160204,2095.617,2126.636
20160205,2127.347,2096.986
20160215,2029.556,2116.838
20160216,2128.056,2201.925
20160217,2197.925,2215.341
20160218,2230.799,2190.911
20160219,2186.015,2211.006
20160222,2235.17,2245.564
20160223,2245.75,2218.119
20160224,2212.589,2203.741
20160225,2198.928,2037.143
20160226,2045.51,2014.92
20160229,2000.572,1880.146
20160301,1881.321,1934.919
20160302,1930.842,2017.604
20160303,2014.179,2007.076
20160304,1994.061,1907.041
