trade_date,open,close
20091013,3591.615,3659.081
20091014,3668.372,3692.648
20091015,3711.101,3704.404
20091016,3712.918,3716.897
20091019,3719.532,3808.181
20091020,3827.626,3865.832
20091021,3859.512,3839.947
20091022,3827.181,3855.768
20091023,3858.449,3908.435
20091026,3914.608,3911.653
20091027,3884.564,3807.976
20091028,3794.993,3846.415
20091029,3786.725,3777.505
20091030,3823.8,3827.683
20091102,3754.943,3955.783
20091103,3970.452,4053.212
20091104,4057.024,4083.482
20091105,4082.874,4125.781
20091106,4147.832,4145.137
20091109,4148.431,4176.188
20091110,4193.656,4182.77
20091111,4172.664,4199.549
20091112,4203.618,4213.245
20091113,4200.666,4267.008
20091116,4295.723,4364.973
20091117,4381.99,4387.552
20091118,4386.132,4406.779
20091119,4412.098,4476.138
20091120,4462.577,4508.293
20091123,4516.278,4591.339
20091124,4607.034,4347.657
20091125,4333.701,4512.08
20091126,4519.132,4328.408
20091127,4262.567,4215.338
20091130,4251.955,4405.328
20091201,4405.731,4525.288
20091202,4547.98,4591.384
20091203,4582.261,4621.941
20091204,4614.683,4506.082
20091207,4508.626,4581.242
20091208,4584.16,4571.764
20091209,4524.624,4498.152
20091210,4517.704,4536.557
20091211,4546.61,4534.763
20091214,4533.364,4513.594
20091215,4507.158,4523.493
20091216,4509.822,4506.039
20091217,4506.367,4364.926
20091218,4318.065,4203.48
20091221,4195.117,4256.389
20091222,4260.744,4136.822
20091223,4132.155,4210.173
20091224,4213.821,4345.296
20091225,4342.35,4376.193
20091228,4388.778,4447.205
20091229,4451.928,4463.604
20091230,4459.723,4446.067
20091231,4444.248,4485.255
20100104,4508.93,4510.527
20100105,4513.403,4557.475
20100106,4553.369,4550.279
20100107,4540.009,4459.155
20100108,4439.206,4514.452
20100111,4549.318,4542.949
20100112,4535.304,4639.632
20100113,4544.429,4591.024
20100114,4598.405,4714.1
20100115,4720.217,4747.648
20100118,4744.325,4829.062
20100119,4835.827,4830.016
20100120,4830.421,4651.074
20100121,4646.622,4667.209
20100122,4613.193,4537.88
20100125,4515.131,4481.16
20100126,4467.521,4294.383
20100127,4290.736,4267.113
20100128,4266.056,4336.381
20100129,4316.237,4374.649
20100201,4366.489,4331.366
20100202,4344.037,4301.768
20100203,4299.966,4363.079
20100204,4342.68,4408.441
20100205,4312.549,4311.293
20100208,4299.251,4310.894
20100209,4300.32,4311.891
20100210,4333.854,4366.25
20100211,4367.721,4356.517
20100212,4365.619,4416.219
20100222,4412.553,4419.547
20100223,4414.055,4459.155
20100224,4438.395,4556.281
20100225,4565.744,4629.965
20100226,4618.639,4634.671
20100301,4635.953,4686.266
20100302,4692.606,4690.293
20100303,4690.436,4758.434
20100304,4763.637,4586.523
20100305,4590.886,4604.586
20100308,4618.857,4654.583
20100309,4653.062,4660.126
20100310,4659.5,4598.994
20100311,4594.501,4562.872
20100312,4561.609,4492.861
20100315,4485.875,4454.76
20100316,4453.812,4491.465
20100317,4500.427,4616.053
20100318,4627.998,4630.953
20100319,4632.05,4663.903
20100322,4669.413,4690.198
20100323,4690.273,4658.626
20100324,4662.987,4683.065
20100325,4675.222,4620.749
20100326,4609.752,4686.931
20100329,4701.789,4723.611
20100330,4720.577,4744.423
20100331,4744.344,4756.157
20100401,4756.298,4827.214
20100402,4833.81,4843.175
20100406,4853.328,4852.904
20100407,4851.831,4863.639
20100408,4856.411,4864.922
20100409,4866.519,4939.176
20100412,4948.103,4976.38
20100413,4977.757,4919.873
20100414,4910.701,4977.508
20100415,4975.078,4914.747
20100416,4900.6,4898.67
20100419,4850.863,4688.836
20100420,4680.197,4749.934
20100421,4753.118,4893.978
20100422,4881.255,4902.405
20100423,4892.037,4864.164
20100426,4868.725,4866.553
20100427,4852.193,4739.269
20100428,4682.326,4714.432
20100429,4730.49,4561.4
20100430,4540.652,4438.681
20100504,4353.452,4434.131
20100505,4388.503,4564.807
20100506,4557.446,4419.781
20100507,4313.653,4350.758
20100510,4346.702,4269.108
20100511,4350.771,4144.352
20100512,4100.604,4042.516
20100513,4042.315,4157.842
20100514,4129.892,4184.841
20100517,4125.661,3915.752
20100518,3894.094,3972.154
20100519,3946.148,3977.377
20100520,3941.61,3901.257
20100521,3787.15,3982.385
20100524,4016.351,4163.477
20100525,4134.931,4133.346
20100526,4117.49,4144.662
20100527,4133.325,4218.637
20100528,4254.849,4235.322
20100531,4214.623,4104.364
20100601,4059.415,4025.789
20100602,4004.128,4083.616
20100603,4099.855,4053.985
20100604,4025.277,4089.035
20100607,4000.65,4072.568
20100608,4064.784,4109.317
20100609,4124.807,4211.881
20100610,4191.293,4223.566
20100611,4239.059,4197.995
20100617,4221.599,4145.243
20100618,4131.677,3972.286
20100621,3960.25,4087.017
20100622,4081.642,4119.722
20100623,4098.259,4094.568
20100624,4090.974,4095.295
20100625,4079.192,4028.433
20100628,4023.107,3961.382
20100629,3960.676,3736.982
20100630,3699.181,3664.464
20100701,3657.956,3606.593
20100702,3600.76,3585.576
20100705,3535.741,3563.882
20100706,3556.19,3665.334
20100707,3672.15,3718.662
20100708,3729.238,3698.342
20100709,3699.313,3807.604
20100712,3809.747,3849.52
20100713,3816.463,3788.751
20100714,3795.211,3824.046
20100715,3817.178,3735.395
20100716,3713.659,3757.432
20100719,3718.13,3842.313
20100720,3849.042,3951.358
20100721,3953.773,3959.427
20100722,3947.994,4017.864
20100723,4020.914,4015.467
20100726,4023.064,4071.094
20100727,4062.251,4068.864
20100728,4061.019,4162.321
20100729,4170.762,4194.04
20100730,4181.218,4191.13
20100802,4192.66,4267.895
20100803,4277.27,4193.641
20100804,4178.191,4248.014
20100805,4247.05,4267.955
20100806,4260.63,4356.012
20100809,4357.182,4413.568
20100810,4412.268,4246.46
20100811,4230.353,4297.904
20100812,4248.984,4241.592
20100813,4240.495,4323.052
20100816,4322.02,4423.315
20100817,4436.376,4457.759
20100818,4462.578,4457.127
20100819,4456.274,4461.488
20100820,4442.693,4366.604
20100823,4363.169,4404.718
20100824,4401.523,4456.497
20100825,4428.36,4368.304
20100826,4376.923,4399.284
20100827,4393.99,4431.444
20100830,4453.05,4553.023
20100831,4541.767,4589.289
20100901,4595.208,4530.229
20100902,4562.431,4625.395
20100903,4632.26,4662.96
20100906,4682.262,4651.963
20100907,4650.949,4679.942
20100908,4660.898,4720.375
20100909,4730.861,4658.009
20100910,4655.704,4705.31
20100913,4713.062,4789.693
20100914,4796.464,4805.416
20100915,4802.611,4730.143
20100916,4721.555,4610.916
20100917,4616.572,4603.489
20100920,4608.853,4553.12
20100921,4561.669,4546.724
20100927,4570.608,4673.602
20100928,4672.15,4654.345
20100929,4648.162,4590.317
20100930,4564.812,4660.605
20101008,4696.379,4767.967
20101011,4784.653,4789.155
20101012,4772.91,4806.029
20101013,4808.389,4836.737
20101014,4842.689,4679.548
20101015,4654.273,4691.45
20101018,4699.028,4636.639
20101019,4637.959,4778.607
20101020,4682.654,4794.194
20101021,4805.704,4833.8
20101022,4837.328,4877.927
20101025,4894.852,4998.5
20101026,5010.024,5046.148
20101027,5046.211,4994.774
20101028,4978.536,4999.59
20101029,5005.657,5055.492
20101101,5072.758,5199.525
20101102,5211.466,5173.066
20101103,5165.912,5098.539
20101104,5104.775,5228.296
20101105,5274.568,5311.77
20101108,5338.512,5431.091
20101109,5435.364,5467.839
20101110,5459.4,5484.742
20101111,5462.758,5440.099
20101112,5411.866,5111.189
20101115,5117.16,5255.267
20101116,5259.513,5068.465
20101117,4989.798,4855.85
20101118,4885.909,4932.401
20101119,4959.062,5081.03
20101122,5049.463,5150.665
20101123,5129.372,5063.237
20101124,5022.128,5206.149
20101125,5228.268,5259.81
20101126,5255.255,5227.648
20101129,5214.449,5248.747
20101130,5238.5,5110.875
20101201,5090.402,5116.837
20101202,5175.258,5138.487
20101203,5135.826,5100.366
20101206,5103.86,5016.528
20101207,4999.589,5084.583
20101208,5077.549,5069.97
20101209,5047.044,4964.901
20101210,4944.929,5039.165
20101213,5063.009,5179.021
20101214,5194.939,5244.038
20101215,5244.803,5230.68
20101216,5219.084,5216.851
20101217,5212.136,5228.337
20101220,5246.417,5163.529
20101221,5166.336,5222.792
20101222,5225.766,5174.539
20101223,5161.257,5069.523
20101224,5046.942,4991.544
20101227,4993.383,4849.63
20101228,4820.824,4730.497
20101229,4730.63,4812.532
20101230,4810.442,4828.489
20101231,4833.887,4936.716
20110104,4964.214,5011.498
20110105,4989.105,5028.766
20110106,5026.331,5001.283
20110107,4990.698,4975.144
20110110,4966.563,4830.562
20110111,4811.16,4804.822
20110112,4813.485,4833.58
20110113,4851.682,4826.757
20110114,4816.662,4723.426
20110117,4690.877,4519.913
20110118,4502.064,4536.964
20110119,4538.986,4646.087
20110120,4637.773,4477.359
20110121,4459.988,4506.322
20110124,4506.61,4398.495
20110125,4390.157,4341.909
20110126,4339.862,4424.892
20110127,4397.929,4502.808
20110128,4497.829,4548.206
20110131,4544.334,4610.86
20110201,4612.399,4630.58
20110209,4597.537,4609.717
20110210,4604.844,4733.973
20110211,4736.272,4786.806
20110214,4792.853,4872.495
20110215,4878.681,4869.687
20110216,4860.888,4952.667
20110217,4962.125,4987.48
20110218,4977.22,4941.432
20110221,4911.806,5042.967
20110222,5052.357,4909.745
20110223,4891.245,4979.057
20110224,4976.341,5027.731
20110225,5019.504,5032.797
20110228,5040.223,5095.208
20110301,5099.698,5122.441
20110302,5099.475,5108.74
20110303,5106.39,5009.047
20110304,5005.555,5067.621
20110307,5085.455,5138.248
20110308,5135.355,5165.735
20110309,5168.132,5181.368
20110310,5174.026,5143.413
20110311,5118.071,5139.746
20110314,5127.142,5190.037
20110315,5178.085,5131.332
20110316,5122.271,5199.358
20110317,5151.638,5104.134
20110318,5133.772,5126.934
20110321,5120.672,5086.108
20110322,5093.408,5085.812
20110323,5084.77,5155.337
20110324,5159.198,5169.264
20110325,5164.824,5212.345
20110328,5223.068,5199.552
20110329,5185.679,5111.153
20110330,5101.114,5064.545
20110331,5065.12,5000.402
20110401,4999.764,5065.076
20110406,5046.9,5057.84
20110407,5056.088,5089.751
20110408,5087.313,5148.799
20110411,5157.067,5107.137
20110412,5096.566,5114.459
20110413,5098.644,5165.207
20110414,5162.306,5150.869
20110415,5143.297,5162.415
20110418,5149.342,5178.894
20110419,5149.656,5116.144
20110420,5116.111,5152.395
20110421,5169.623,5188.111
20110422,5187.764,5165.123
20110425,5152.071,5054.768
20110426,5033.79,4970.572
20110427,4977.952,4913.497
20110428,4920.935,4755.416
20110429,4749.531,4836.866
20110503,4836.86,4920.57
20110504,4900.436,4814.781
20110505,4792.13,4827.212
20110506,4787.522,4849.969
20110509,4855.837,4889.92
20110510,4893.953,4918.674
20110511,4919.243,4929.488
20110512,4896.335,4863.795
20110513,4860.034,4902.564
20110516,4900.004,4900.706
20110517,4892.293,4873.954
20110518,4859.321,4906.189
20110519,4912.813,4879.892
20110520,4875.08,4863.185
20110523,4853.899,4679.527
20110524,4656.012,4672.076
20110525,4667.636,4618.748
20110526,4635.946,4572.942
20110527,4561.772,4428.894
20110530,4402.999,4345.048
20110531,4347.99,4444.276
20110601,4439.386,4490.892
20110602,4434.863,4429.999
20110603,4425.488,4506.196
20110607,4496.959,4547.303
20110608,4542.698,4562.972
20110609,4552.066,4456.73
20110610,4442.511,4469.049
20110613,4439.868,4468.787
20110614,4466.99,4540.939
20110615,4531.363,4499.694
20110616,4461.257,4402.143
20110617,4392.983,4337.367
20110620,4325.604,4278.753
20110621,4286.358,4338.422
20110622,4341.356,4321.219
20110623,4307.814,4402.938
20110624,4390.09,4509.18
20110627,4511.764,4568.189
20110628,4569.757,4574.477
20110629,4570.843,4511.545
20110630,4506.748,4579.332
20110701,4589.175,4604.746
20110704,4617.952,4719.391
20110705,4722.327,4749.424
20110706,4742.166,4760.917
20110707,4757.074,4761.452
20110708,4755.751,4756.614
20110711,4741.98,4799.42
20110712,4762.094,4731.118
20110713,4729.198,4825.419
20110714,4833.752,4866.165
20110715,4853.755,4896.043
20110718,4902.222,4895.26
20110719,4871.677,4843.705
20110720,4864.276,4849.057
20110721,4846.336,4784.388
20110722,4791.455,4800.938
20110725,4784.969,4613.73
20110726,4604.987,4633.372
20110727,4621.503,4710.379
20110728,4670.916,4680.898
20110729,4678.778,4628.32
20110801,4622.697,4644.462
20110802,4627.383,4610.783
20110803,4565.755,4625.173
20110804,4631.416,4649.425
20110805,4504.078,4559.018
20110808,4494.38,4330.771
20110809,4199.126,4317.107
20110810,4389.153,4378.698
20110811,4283.237,4454.394
20110812,4483.849,4505.886
20110815,4514.646,4571.719
20110816,4578.349,4533.321
20110817,4520.685,4513.485
20110818,4510.135,4436.101
20110819,4341.185,4395.019
20110822,4395.034,4363.959
20110823,4376.262,4434.922
20110824,4453.427,4427.978
20110825,4432.405,4520.171
20110826,4506.09,4530.423
20110829,4509.894,4490.158
20110830,4511.253,4451.726
20110831,4449.678,4430.538
20110901,4435.333,4395.069
20110902,4387.301,4344.977
20110905,4305.438,4238.069
20110906,4205.087,4204.908
20110907,4221.987,4306.361
20110908,4320.53,4260.155
20110909,4256.48,4233.748
20110913,4176.302,4164.288
20110914,4176.037,4212.129
20110915,4215.371,4215.5
20110916,4229.003,4214.816
20110919,4200.475,4131.885
20110920,4121.035,4151.851
20110921,4150.817,4275.094
20110922,4241.42,4151.8
20110923,4079.06,4117.735
20110926,4102.608,4051.425
20110927,4077.227,4068.231
20110928,4088.779,3999.782
20110929,3977.135,3871.06
20110930,3875.023,3856.828
20111010,3866.855,3832.577
20111011,3919.441,3817.927
20111012,3803.959,3950.655
20111013,3943.164,4001.853
20111014,3994.733,3985.193
20111017,3993.749,3997.121
20111018,3974.464,3877.024
20111019,3882.017,3854.169
20111020,3841.263,3740.469
20111021,3733.701,3671.695
20111024,3675.716,3736.765
20111025,3735.625,3842.978
20111026,3818.236,3884.39
20111027,3890.258,3888.992
20111028,3932.852,3978.8
20111031,3975.072,3999.362
20111101,3963.37,3999.831
20111102,3937.898,4072.781
20111103,4085.502,4097.618
20111104,4115.097,4131.13
20111107,4125.02,4114.767
20111108,4115.769,4057.555
20111109,4065.198,4126.003
20111110,4080.357,4064.371
20111111,4069.401,4062.144
20111114,4092.055,4159.567
20111115,4159.16,4192.665
20111116,4194.375,4088.323
20111117,4086.506,4079.536
20111118,4054.459,3963.258
20111121,3956.393,3966.636
20111122,3932.5,3957.93
20111123,3964.142,3942.695
20111124,3909.388,3935.273
20111125,3931.095,3911.356
20111128,3915.999,3915.298
20111129,3945.356,3980.618
20111130,3974.726,3819.942
20111201,3923.165,3897.019
20111202,3878.014,3817.041
20111205,3806.467,3692.227
20111206,3679.736,3691.804
20111207,3689.05,3702.103
20111208,3695.873,3700.089
20111209,3672.591,3663.843
20111212,3663.562,3616.087
20111213,3597.092,3490.4
20111214,3477.046,3423.474
20111215,3401.499,3329.575
20111216,3328.212,3427.214
20111219,3408.564,3434.845
20111220,3422.761,3424.448
20111221,3449.369,3342.401
20111222,3315.839,3298.724
20111223,3286.448,3327.394
20111226,3321.981,3308.072
20111227,3297.413,3224.148
20111228,3201.309,3207.399
20111229,3190.193,3207.181
20111230,3214.195,3266.775
20120104,3290.819,3192.234
20120105,3173.007,3074.368
20120106,3060.446,3087.546
20120109,3089.448,3212.904
20120110,3211.573,3345.391
20120111,3342.551,3346.742
20120112,3330.897,3345.812
20120113,3343.527,3233.701
20120116,3201.011,3130.558
20120117,3128.514,3304.88
20120118,3310.036,3237.852
20120119,3230.875,3270.765
20120120,3276.481,3315.603
20120130,3326.61,3292.409
20120131,3284.899,3294.494
20120201,3287.222,3266.234
20120202,3271.593,3328.153
20120203,3324.399,3383.05
20120206,3387.219,3412.405
20120207,3397.769,3356.838
20120208,3351.043,3445.52
20120209,3441.786,3469.846
20120210,3463.967,3488.229
20120213,3458.81,3519.875
20120214,3516.609,3524.625
20120215,3518.794,3578.149
20120216,3572.321,3577.202
20120217,3582.513,3565.306
20120220,3610.74,3574.458
20120221,3569.231,3618.302
20120222,3617.178,3689.004
20120223,3686.731,3700.888
20120224,3698.678,3756.825
20120227,3767.602,3764.326
20120228,3748.335,3745.58
20120229,3733.629,3696.144
20120301,3679.04,3715.673
20120302,3719.957,3794.416
20120305,3805.676,3798.377
20120306,3786.158,3760.585
20120307,3718.765,3732.707
20120308,3741.479,3791.827
20120309,3802.092,3848.108
20120312,3852.605,3871.12
20120313,3867.971,3910.064
20120314,3924.49,3734.317
20120315,3726.365,3689.014
20120316,3693.317,3786.617
20120319,3788.388,3829.696
20120320,3819.722,3746.284
20120321,3757.0,3760.047
20120322,3754.873,3742.388
20120323,3727.146,3670.129
20120326,3661.391,3666.279
20120327,3681.741,3652.876
20120328,3638.767,3490.007
20120329,3471.357,3425.702
20120330,3422.812,3416.856
20120405,3420.026,3531.549
20120406,3530.63,3554.027
20120409,3544.01,3512.914
20120410,3496.125,3554.038
20120411,3513.498,3566.476
20120412,3568.815,3640.407
20120413,3653.604,3675.028
20120416,3644.666,3685.481
20120417,3679.92,3631.556
20120418,3637.549,3714.02
20120419,3712.529,3704.705
20120420,3696.658,3736.365
20120423,3731.549,3691.574
20120424,3658.615,3666.395
20120425,3654.749,3718.911
20120426,3720.742,3700.028
20120427,3690.159,3664.638
20120502,3707.816,3718.259
20120503,3707.505,3733.816
20120504,3730.723,3758.004
20120507,3741.663,3784.556
20120508,3783.083,3783.472
20120509,3759.39,3717.47
20120510,3713.402,3731.131
20120511,3727.587,3715.385
20120514,3745.829,3710.097
20120515,3679.341,3705.883
20120516,3696.613,3660.312
20120517,3656.825,3714.186
20120518,3691.643,3655.858
20120521,3650.923,3653.546
20120522,3666.136,3711.055
20120523,3702.814,3708.919
20120524,3697.916,3678.093
20120525,3675.51,3635.516
20120528,3622.129,3687.455
20120529,3686.575,3745.678
20120530,3739.039,3752.219
20120531,3732.467,3753.593
20120601,3752.019,3744.437
20120604,3684.037,3621.808
20120605,3625.142,3617.614
20120606,3621.636,3600.163
20120607,3635.572,3581.137
20120608,3615.112,3564.158
20120611,3565.335,3630.314
20120612,3611.92,3608.391
20120613,3615.712,3674.875
20120614,3669.036,3652.705
20120615,3657.788,3648.994
20120618,3663.138,3684.727
20120619,3681.684,3657.958
20120620,3663.986,3636.09
20120621,3628.216,3590.837
20120625,3576.366,3493.116
20120626,3474.164,3489.972
20120627,3486.515,3476.403
20120628,3484.227,3427.819
20120629,3413.329,3470.965
20120702,3491.753,3509.503
20120703,3507.63,3515.778
20120704,3519.508,3497.748
20120705,3486.809,3418.202
20120706,3436.306,3486.546
20120709,3464.018,3398.805
20120710,3386.629,3365.665
20120711,3358.562,3404.104
20120712,3398.62,3450.302
20120713,3435.173,3435.084
20120716,3434.508,3311.089
20120717,3297.152,3334.286
20120718,3328.123,3352.848
20120719,3343.238,3392.656
20120720,3382.823,3369.913
20120723,3347.87,3337.856
20120724,3317.219,3361.09
20120725,3350.903,3332.085
20120726,3329.011,3302.336
20120727,3312.38,3283.592
20120730,3280.104,3217.452
20120731,3211.103,3159.192
20120801,3152.73,3216.184
20120802,3212.048,3195.863
20120803,3203.114,3259.856
20120806,3250.785,3337.267
20120807,3336.22,3368.252
20120808,3363.757,3356.485
20120809,3351.448,3405.058
20120810,3400.933,3395.849
20120813,3386.033,3318.1
20120814,3312.81,3349.585
20120815,3340.876,3310.839
20120816,3301.74,3286.828
20120817,3283.258,3286.778
20120820,3270.986,3289.439
20120821,3287.734,3335.753
20120822,3338.08,3306.111
20120823,3303.697,3327.99
20120824,3318.853,3265.749
20120827,3250.693,3184.331
20120828,3179.775,3200.993
20120829,3197.343,3179.54
20120830,3174.305,3129.495
20120831,3122.528,3139.5
20120903,3135.23,3200.306
20120904,3202.488,3164.826
20120905,3158.013,3181.8
20120906,3187.11,3217.936
20120907,3240.652,3334.66
20120910,3343.806,3363.605
20120911,3352.624,3350.088
20120912,3360.26,3376.122
20120913,3374.785,3329.299
20120914,3356.238,3338.038
20120917,3334.707,3237.704
20120918,3222.978,3224.259
20120919,3227.359,3255.866
20120920,3253.531,3161.763
20120921,3153.605,3143.71
20120924,3129.536,3167.161
20120925,3159.127,3144.408
20120926,3138.799,3071.989
20120927,3065.584,3141.082
20120928,3129.767,3199.752
20121008,3198.879,3183.365
20121009,3185.21,3265.617
20121010,3257.448,3296.923
20121011,3288.052,3248.045
20121012,3256.97,3240.399
20121015,3237.289,3223.189
20121016,3219.419,3233.229
20121017,3237.636,3240.778
20121018,3241.268,3294.835
20121019,3292.953,3285.445
20121022,3269.038,3298.488
20121023,3298.446,3259.067
20121024,3242.875,3257.921
20121025,3257.725,3226.172
20121026,3221.068,3163.295
20121029,3158.111,3158.943
20121030,3156.74,3160.687
20121031,3159.217,3168.097
20121101,3169.795,3228.19
20121102,3229.955,3249.552
20121105,3244.303,3235.352
20121106,3233.423,3213.26
20121107,3210.845,3209.141
20121108,3183.079,3129.568
20121109,3123.086,3116.978
20121112,3118.108,3136.308
20121113,3136.954,3072.121
20121114,3069.382,3081.254
20121115,3066.894,3026.844
20121116,3021.295,3009.153
20121119,3007.681,3016.159
20121120,3023.076,3004.183
20121121,3000.937,3035.282
20121122,3021.305,2995.093
20121123,2993.168,3005.459
20121126,3004.171,2970.323
20121127,2960.614,2864.169
20121128,2854.077,2800.537
20121129,2799.959,2774.176
20121130,2773.233,2816.624
20121203,2816.303,2749.134
20121204,2739.499,2783.412
20121205,2775.411,2886.186
20121206,2884.807,2884.348
20121207,2883.164,2950.193
20121210,2950.998,3002.231
20121211,2993.379,2982.027
20121212,2978.718,2982.885
20121213,2976.576,2943.276
20121214,2939.31,3066.231
20121217,3073.923,3091.875
20121218,3087.318,3086.584
20121219,3082.379,3099.092
20121220,3092.925,3108.86
20121221,3110.817,3101.074
20121224,3093.973,3117.698
20121225,3110.969,3189.088
20121226,3187.199,3228.675
20121227,3232.789,3199.481
20121228,3195.204,3235.195
20121231,3242.961,3275.86
20130104,3297.043,3258.251
20130107,3253.674,3288.369
20130108,3288.125,3327.04
20130109,3321.765,3334.987
20130110,3335.088,3356.35
20130111,3357.47,3271.179
20130114,3264.152,3384.745
20130115,3390.329,3450.682
20130116,3448.278,3450.56
20130117,3444.468,3408.022
20130118,3416.449,3464.645
20130121,3475.198,3491.122
20130122,3487.571,3435.434
20130123,3422.768,3441.745
20130124,3442.618,3369.732
20130125,3363.429,3364.061
20130128,3362.474,3449.794
20130129,3451.663,3482.519
20130130,3482.567,3500.578
20130131,3497.28,3479.638
20130201,3471.269,3507.709
20130204,3517.461,3484.362
20130205,3466.591,3520.646
20130206,3521.66,3544.385
20130207,3539.475,3557.667
